transaction_id,timestamp,merchant_id,amount,payment_method,bank,status,error_source,error_step,error_reason,latency_seconds,location,device_type
TXN_045772,2026-08-31 19:17:00,MERCHANT_005,80.61,UPI,Bank_E,SUCCESS,,,,1.54,Mumbai,Desktop
TXN_045773,2026-08-31 18:25:00,MERCHANT_011,638.31,CARD,Bank_D,SUCCESS,,,,0.58,Delhi,Mobile
TXN_045774,2026-08-31 20:10:00,MERCHANT_003,5222.26,UPI,Bank_C,SUCCESS,,,,3.46,Hyderabad,Desktop
TXN_045775,2026-08-31 11:11:00,MERCHANT_008,2225.77,UPI,Bank_B,SUCCESS,,,,3.11,Mumbai,Mobile
TXN_045776,2026-08-31 11:56:00,MERCHANT_027,713.96,UPI,Bank_B,SUCCESS,,,,1.92,Delhi,Desktop
TXN_045777,2026-08-31 10:21:00,MERCHANT_023,679.29,UPI,Bank_D,SUCCESS,,,,1.02,Bangalore,Desktop
TXN_045778,2026-08-31 19:17:00,MERCHANT_009,170.68,UPI,Bank_E,SUCCESS,,,,3.55,Chennai,Mobile
TXN_045779,2026-08-31 13:22:00,MERCHANT_003,433.43,NETBANKING,Bank_B,SUCCESS,,,,2.59,Pune,Tablet
TXN_045780,2026-08-31 17:50:00,MERCHANT_001,1240.56,UPI,Bank_E,SUCCESS,,,,2.14,Delhi,Desktop
TXN_045781,2026-08-31 19:24:00,MERCHANT_001,574.25,UPI,Bank_D,SUCCESS,,,,3.0,Mumbai,Mobile
TXN_045782,2026-08-31 11:37:00,MERCHANT_001,587.52,UPI,Bank_B,SUCCESS,,,,1.41,Bangalore,Mobile
TXN_045783,2026-08-31 15:55:00,MERCHANT_016,829.67,UPI,Bank_A,SUCCESS,,,,4.0,Chennai,Desktop
TXN_045784,2026-08-31 16:54:00,MERCHANT_004,2474.85,UPI,Bank_C,SUCCESS,,,,3.31,Delhi,Desktop
TXN_045785,2026-08-31 18:28:00,MERCHANT_003,3480.03,NETBANKING,Bank_E,SUCCESS,,,,3.64,Chennai,Tablet
TXN_045786,2026-08-31 10:20:00,MERCHANT_033,1577.15,CARD,Bank_E,SUCCESS,,,,3.99,Mumbai,Desktop
TXN_045787,2026-08-31 19:32:00,MERCHANT_042,1492.94,UPI,Bank_E,SUCCESS,,,,1.85,Delhi,Tablet
TXN_045788,2026-08-31 09:58:00,MERCHANT_029,330.1,UPI,Bank_E,SUCCESS,,,,1.85,Mumbai,Tablet
TXN_045789,2026-08-31 12:39:00,MERCHANT_023,1179.03,UPI,Bank_D,SUCCESS,,,,3.34,Pune,Tablet
TXN_045790,2026-08-31 12:38:00,MERCHANT_036,10986.37,UPI,Bank_C,SUCCESS,,,,1.65,Bangalore,Desktop
TXN_045791,2026-08-31 20:14:00,MERCHANT_023,1854.35,UPI,Bank_E,SUCCESS,,,,0.82,Chennai,Desktop
TXN_045792,2026-08-31 13:24:00,MERCHANT_028,1134.38,CARD,Bank_E,SUCCESS,,,,1.44,Hyderabad,Tablet
TXN_045793,2026-08-31 10:44:00,MERCHANT_031,700.17,CARD,Bank_C,SUCCESS,,,,1.64,Chennai,Desktop
TXN_045794,2026-08-31 12:53:00,MERCHANT_015,2008.96,CARD,Bank_B,SUCCESS,,,,3.5,Hyderabad,Tablet
TXN_045795,2026-08-31 18:34:00,MERCHANT_050,707.88,UPI,Bank_C,SUCCESS,,,,2.99,Mumbai,Tablet
TXN_045796,2026-08-31 13:58:00,MERCHANT_032,612.67,UPI,Bank_E,SUCCESS,,,,3.09,Pune,Tablet
TXN_045797,2026-08-31 11:23:00,MERCHANT_026,4800.23,UPI,Bank_E,SUCCESS,,,,3.0,Bangalore,Mobile
TXN_045798,2026-08-31 19:56:00,MERCHANT_042,486.98,UPI,Bank_C,SUCCESS,,,,1.97,Bangalore,Tablet
TXN_045799,2026-08-31 14:13:00,MERCHANT_011,4121.35,UPI,Bank_E,SUCCESS,,,,3.82,Bangalore,Mobile
TXN_045800,2026-08-31 09:58:00,MERCHANT_050,407.15,UPI,Bank_B,SUCCESS,,,,3.27,Hyderabad,Tablet
TXN_045801,2026-08-31 09:42:00,MERCHANT_027,448.2,UPI,Bank_C,FAILED,GATEWAY,INITIATION,NETWORK_ERROR,6.38,Chennai,Desktop
TXN_045802,2026-08-31 09:11:00,MERCHANT_005,1412.73,WALLET,Bank_B,SUCCESS,,,,3.03,Delhi,Desktop
TXN_045803,2026-08-31 18:07:00,MERCHANT_015,1196.15,CARD,Bank_B,SUCCESS,,,,0.98,Pune,Tablet
TXN_045804,2026-08-31 16:23:00,MERCHANT_004,3259.05,CARD,Bank_E,SUCCESS,,,,0.93,Hyderabad,Mobile
TXN_045805,2026-08-31 11:28:00,MERCHANT_004,895.26,CARD,Bank_E,SUCCESS,,,,1.96,Delhi,Desktop
TXN_045806,2026-08-31 14:51:00,MERCHANT_041,1016.02,UPI,Bank_C,SUCCESS,,,,3.22,Pune,Tablet
TXN_045807,2026-08-31 17:32:00,MERCHANT_012,3897.25,UPI,Bank_D,SUCCESS,,,,2.8,Bangalore,Desktop
TXN_045808,2026-08-31 13:17:00,MERCHANT_017,944.23,UPI,Bank_E,SUCCESS,,,,1.18,Hyderabad,Mobile
TXN_045809,2026-08-31 16:52:00,MERCHANT_047,592.07,CARD,Bank_A,FAILED,GATEWAY,CONFIRMATION,LIMIT_EXCEEDED,8.99,Pune,Tablet
TXN_045810,2026-08-31 14:56:00,MERCHANT_034,340.04,UPI,Bank_E,SUCCESS,,,,2.87,Mumbai,Desktop
TXN_045811,2026-08-31 13:15:00,MERCHANT_021,797.14,UPI,Bank_A,SUCCESS,,,,0.54,Hyderabad,Tablet
TXN_045812,2026-08-31 13:36:00,MERCHANT_041,811.8,NETBANKING,Bank_B,SUCCESS,,,,0.89,Chennai,Tablet
TXN_045813,2026-08-31 12:11:00,MERCHANT_033,5068.16,CARD,Bank_A,SUCCESS,,,,3.97,Mumbai,Tablet
TXN_045814,2026-08-31 18:03:00,MERCHANT_016,5459.29,NETBANKING,Bank_B,SUCCESS,,,,2.87,Hyderabad,Mobile
TXN_045815,2026-08-31 19:05:00,MERCHANT_030,635.98,CARD,Bank_C,SUCCESS,,,,3.57,Chennai,Mobile
TXN_045816,2026-08-31 14:16:00,MERCHANT_028,1428.75,UPI,Bank_A,SUCCESS,,,,1.62,Bangalore,Desktop
TXN_045817,2026-08-31 15:48:00,MERCHANT_008,769.83,CARD,Bank_C,SUCCESS,,,,2.98,Hyderabad,Mobile
TXN_045818,2026-08-31 16:32:00,MERCHANT_030,158.84,UPI,Bank_D,SUCCESS,,,,1.53,Pune,Mobile
TXN_045819,2026-08-31 15:27:00,MERCHANT_036,533.83,CARD,Bank_D,SUCCESS,,,,0.93,Pune,Tablet
TXN_045820,2026-08-31 18:08:00,MERCHANT_013,2405.16,CARD,Bank_D,SUCCESS,,,,2.94,Mumbai,Tablet
TXN_045821,2026-08-31 10:52:00,MERCHANT_006,939.28,WALLET,Bank_C,SUCCESS,,,,1.51,Pune,Tablet
TXN_045822,2026-08-31 17:48:00,MERCHANT_006,586.77,UPI,Bank_A,SUCCESS,,,,2.09,Mumbai,Desktop
TXN_045823,2026-08-31 09:50:00,MERCHANT_012,977.56,UPI,Bank_D,FAILED,BANK,AUTHORIZATION,LIMIT_EXCEEDED,14.49,Mumbai,Mobile
TXN_045824,2026-08-31 12:41:00,MERCHANT_016,614.85,UPI,Bank_D,SUCCESS,,,,2.48,Pune,Tablet
TXN_045825,2026-08-31 09:11:00,MERCHANT_030,2039.86,NETBANKING,Bank_D,SUCCESS,,,,1.89,Bangalore,Tablet
TXN_045826,2026-08-31 18:45:00,MERCHANT_023,621.79,CARD,Bank_C,SUCCESS,,,,0.72,Mumbai,Desktop
TXN_045827,2026-08-31 17:43:00,MERCHANT_017,3274.41,NETBANKING,Bank_C,SUCCESS,,,,1.27,Pune,Tablet
TXN_045828,2026-08-31 10:03:00,MERCHANT_031,655.82,UPI,Bank_E,SUCCESS,,,,1.64,Mumbai,Desktop
TXN_045829,2026-08-31 20:57:00,MERCHANT_014,1821.83,NETBANKING,Bank_A,SUCCESS,,,,1.53,Hyderabad,Mobile
TXN_045830,2026-08-31 17:43:00,MERCHANT_014,819.5,NETBANKING,Bank_B,SUCCESS,,,,1.34,Mumbai,Mobile
TXN_045831,2026-08-31 10:55:00,MERCHANT_038,2141.11,UPI,Bank_B,SUCCESS,,,,3.19,Bangalore,Mobile
TXN_045832,2026-08-31 20:34:00,MERCHANT_040,1266.48,UPI,Bank_C,SUCCESS,,,,1.16,Delhi,Mobile
TXN_045833,2026-08-31 15:22:00,MERCHANT_030,3087.07,UPI,Bank_B,SUCCESS,,,,3.1,Mumbai,Tablet
TXN_045834,2026-08-31 15:52:00,MERCHANT_029,2113.64,UPI,Bank_D,SUCCESS,,,,2.35,Hyderabad,Mobile
TXN_045835,2026-08-31 17:08:00,MERCHANT_012,4122.96,UPI,Bank_C,SUCCESS,,,,2.91,Hyderabad,Mobile
TXN_045836,2026-08-31 15:44:00,MERCHANT_028,1167.43,UPI,Bank_D,SUCCESS,,,,3.28,Chennai,Desktop
TXN_045837,2026-08-31 17:12:00,MERCHANT_017,643.1,UPI,Bank_E,SUCCESS,,,,2.6,Mumbai,Desktop
TXN_045838,2026-08-31 15:03:00,MERCHANT_033,5434.26,NETBANKING,Bank_C,SUCCESS,,,,2.74,Mumbai,Mobile
TXN_045839,2026-08-31 10:36:00,MERCHANT_018,2059.71,UPI,Bank_A,FAILED,BANK,AUTHORIZATION,TIMEOUT,12.98,Delhi,Desktop
TXN_045840,2026-08-31 20:25:00,MERCHANT_050,2823.29,UPI,Bank_D,SUCCESS,,,,1.88,Mumbai,Tablet
TXN_045841,2026-08-31 09:40:00,MERCHANT_043,301.91,UPI,Bank_E,SUCCESS,,,,2.3,Bangalore,Desktop
TXN_045842,2026-08-31 20:06:00,MERCHANT_011,791.52,UPI,Bank_D,SUCCESS,,,,1.91,Mumbai,Desktop
TXN_045843,2026-08-31 19:19:00,MERCHANT_031,3070.74,NETBANKING,Bank_C,SUCCESS,,,,3.5,Delhi,Desktop
TXN_045844,2026-08-31 19:21:00,MERCHANT_028,5705.49,CARD,Bank_C,SUCCESS,,,,1.09,Pune,Mobile
TXN_045845,2026-08-31 17:45:00,MERCHANT_008,1080.95,UPI,Bank_B,SUCCESS,,,,2.96,Pune,Mobile
TXN_045846,2026-08-31 14:55:00,MERCHANT_028,6691.21,NETBANKING,Bank_E,SUCCESS,,,,2.38,Mumbai,Tablet
TXN_045847,2026-08-31 09:56:00,MERCHANT_047,3808.52,UPI,Bank_B,SUCCESS,,,,1.18,Hyderabad,Mobile
TXN_045848,2026-08-31 19:15:00,MERCHANT_030,2328.41,UPI,Bank_B,SUCCESS,,,,1.7,Hyderabad,Desktop
TXN_045849,2026-08-31 11:16:00,MERCHANT_022,1198.89,UPI,Bank_E,SUCCESS,,,,2.88,Chennai,Tablet
TXN_045850,2026-08-31 13:10:00,MERCHANT_028,1208.83,CARD,Bank_D,SUCCESS,,,,1.57,Chennai,Mobile
TXN_045851,2026-08-31 09:11:00,MERCHANT_041,1317.95,UPI,Bank_B,SUCCESS,,,,1.95,Pune,Tablet
TXN_045852,2026-08-31 19:54:00,MERCHANT_038,1973.21,UPI,Bank_E,SUCCESS,,,,2.92,Pune,Tablet
TXN_045853,2026-08-31 20:16:00,MERCHANT_028,136.62,UPI,Bank_B,SUCCESS,,,,2.25,Bangalore,Tablet
TXN_045854,2026-08-31 12:57:00,MERCHANT_039,610.27,CARD,Bank_A,SUCCESS,,,,3.08,Bangalore,Tablet
TXN_045855,2026-08-31 12:28:00,MERCHANT_015,907.19,NETBANKING,Bank_E,SUCCESS,,,,0.64,Mumbai,Tablet
TXN_045856,2026-08-31 14:28:00,MERCHANT_009,654.12,UPI,Bank_D,SUCCESS,,,,2.23,Bangalore,Desktop
TXN_045857,2026-08-31 15:08:00,MERCHANT_030,670.53,WALLET,Bank_E,SUCCESS,,,,2.17,Chennai,Tablet
TXN_045858,2026-08-31 17:41:00,MERCHANT_029,3122.15,CARD,Bank_D,SUCCESS,,,,2.51,Bangalore,Mobile
TXN_045859,2026-08-31 18:01:00,MERCHANT_004,641.54,UPI,Bank_D,SUCCESS,,,,2.6,Pune,Tablet
TXN_045860,2026-08-31 11:32:00,MERCHANT_012,627.78,CARD,Bank_B,SUCCESS,,,,2.98,Mumbai,Tablet
TXN_045861,2026-08-31 16:34:00,MERCHANT_036,847.99,CARD,Bank_B,SUCCESS,,,,2.28,Mumbai,Desktop
TXN_045862,2026-08-31 13:25:00,MERCHANT_006,663.49,CARD,Bank_B,SUCCESS,,,,3.2,Chennai,Tablet
TXN_045863,2026-08-31 13:06:00,MERCHANT_025,1054.55,UPI,Bank_B,SUCCESS,,,,2.24,Mumbai,Tablet
TXN_045864,2026-08-31 18:57:00,MERCHANT_038,126.39,CARD,Bank_D,SUCCESS,,,,3.74,Pune,Desktop
TXN_045865,2026-08-31 18:12:00,MERCHANT_022,1220.23,CARD,Bank_E,SUCCESS,,,,1.08,Bangalore,Tablet
TXN_045866,2026-08-31 15:34:00,MERCHANT_044,1215.63,UPI,Bank_E,SUCCESS,,,,3.65,Bangalore,Mobile
TXN_045867,2026-08-31 16:10:00,MERCHANT_041,2807.69,UPI,Bank_C,FAILED,GATEWAY,AUTHORIZATION,INVALID_DETAILS,9.99,Delhi,Tablet
TXN_045868,2026-08-31 17:26:00,MERCHANT_021,117.61,UPI,Bank_C,SUCCESS,,,,2.01,Chennai,Desktop
TXN_045869,2026-08-31 20:08:00,MERCHANT_037,321.64,UPI,Bank_E,SUCCESS,,,,2.3,Chennai,Mobile
TXN_045870,2026-08-31 14:06:00,MERCHANT_020,511.3,CARD,Bank_C,SUCCESS,,,,3.43,Chennai,Mobile
TXN_045871,2026-08-31 17:27:00,MERCHANT_049,1163.72,CARD,Bank_D,SUCCESS,,,,1.7,Chennai,Desktop
TXN_045872,2026-08-31 14:07:00,MERCHANT_011,5380.53,CARD,Bank_A,SUCCESS,,,,0.54,Delhi,Desktop
TXN_045873,2026-08-31 18:14:00,MERCHANT_030,617.19,UPI,Bank_C,SUCCESS,,,,2.56,Hyderabad,Desktop
TXN_045874,2026-08-31 16:27:00,MERCHANT_041,641.31,UPI,Bank_A,SUCCESS,,,,3.72,Bangalore,Tablet
TXN_045875,2026-08-31 13:15:00,MERCHANT_042,3066.38,NETBANKING,Bank_D,SUCCESS,,,,1.65,Hyderabad,Tablet
TXN_045876,2026-08-31 13:34:00,MERCHANT_004,575.58,UPI,Bank_C,SUCCESS,,,,3.87,Hyderabad,Tablet
TXN_045877,2026-08-31 19:00:00,MERCHANT_006,741.57,UPI,Bank_A,SUCCESS,,,,1.02,Delhi,Tablet
TXN_045878,2026-08-31 13:28:00,MERCHANT_019,304.24,CARD,Bank_E,SUCCESS,,,,1.29,Hyderabad,Desktop
TXN_045879,2026-08-31 14:39:00,MERCHANT_028,3839.12,CARD,Bank_E,SUCCESS,,,,0.78,Mumbai,Desktop
TXN_045880,2026-08-31 20:49:00,MERCHANT_020,1933.74,CARD,Bank_D,FAILED,CUSTOMER,AUTHORIZATION,LIMIT_EXCEEDED,4.88,Chennai,Tablet
TXN_045881,2026-08-31 13:53:00,MERCHANT_032,1710.2,UPI,Bank_C,SUCCESS,,,,2.59,Pune,Desktop
TXN_045882,2026-08-31 18:34:00,MERCHANT_047,914.13,UPI,Bank_D,SUCCESS,,,,0.88,Chennai,Tablet
TXN_045883,2026-08-31 15:47:00,MERCHANT_029,4528.54,UPI,Bank_C,SUCCESS,,,,3.92,Delhi,Desktop
TXN_045884,2026-08-31 10:08:00,MERCHANT_021,464.77,UPI,Bank_D,SUCCESS,,,,3.08,Mumbai,Mobile
TXN_045885,2026-08-31 09:07:00,MERCHANT_031,1726.37,WALLET,Bank_B,SUCCESS,,,,0.51,Hyderabad,Mobile
TXN_045886,2026-08-31 12:19:00,MERCHANT_049,696.97,UPI,Bank_B,SUCCESS,,,,2.19,Mumbai,Mobile
TXN_045887,2026-08-31 14:20:00,MERCHANT_027,1719.52,UPI,Bank_E,SUCCESS,,,,0.66,Mumbai,Desktop
TXN_045888,2026-08-31 13:21:00,MERCHANT_019,938.11,UPI,Bank_B,SUCCESS,,,,1.39,Pune,Mobile
TXN_045889,2026-08-31 12:58:00,MERCHANT_022,663.07,UPI,Bank_A,SUCCESS,,,,3.73,Bangalore,Desktop
TXN_045890,2026-08-31 10:42:00,MERCHANT_027,226.58,CARD,Bank_E,SUCCESS,,,,2.78,Pune,Tablet
TXN_045891,2026-08-31 12:40:00,MERCHANT_039,1167.4,CARD,Bank_A,SUCCESS,,,,2.7,Chennai,Mobile
TXN_045892,2026-08-31 12:07:00,MERCHANT_025,1019.56,UPI,Bank_C,SUCCESS,,,,0.56,Chennai,Desktop
TXN_045893,2026-08-31 19:37:00,MERCHANT_021,4849.77,NETBANKING,Bank_A,SUCCESS,,,,2.63,Delhi,Tablet
TXN_045894,2026-08-31 17:53:00,MERCHANT_021,5546.62,UPI,Bank_C,SUCCESS,,,,3.47,Delhi,Mobile
TXN_045895,2026-08-31 17:03:00,MERCHANT_014,1208.4,NETBANKING,Bank_E,SUCCESS,,,,2.51,Pune,Tablet
TXN_045896,2026-08-31 18:24:00,MERCHANT_043,382.4,UPI,Bank_A,SUCCESS,,,,1.89,Chennai,Tablet
TXN_045897,2026-08-31 11:17:00,MERCHANT_042,1229.12,UPI,Bank_B,SUCCESS,,,,3.16,Hyderabad,Tablet
TXN_045898,2026-08-31 15:46:00,MERCHANT_012,32589.44,CARD,Bank_C,SUCCESS,,,,1.01,Delhi,Tablet
TXN_045899,2026-08-31 20:02:00,MERCHANT_040,3047.26,CARD,Bank_C,SUCCESS,,,,1.62,Bangalore,Mobile
TXN_045900,2026-08-31 15:55:00,MERCHANT_035,570.87,UPI,Bank_B,SUCCESS,,,,0.51,Mumbai,Desktop
TXN_045901,2026-08-31 17:56:00,MERCHANT_017,837.45,NETBANKING,Bank_E,SUCCESS,,,,3.38,Mumbai,Mobile
TXN_045902,2026-08-31 15:13:00,MERCHANT_024,902.93,UPI,Bank_D,SUCCESS,,,,1.1,Hyderabad,Mobile
TXN_045903,2026-08-31 18:05:00,MERCHANT_033,1158.45,CARD,Bank_E,SUCCESS,,,,3.87,Pune,Desktop
TXN_045904,2026-08-31 12:31:00,MERCHANT_036,143.09,NETBANKING,Bank_B,SUCCESS,,,,2.73,Pune,Mobile
TXN_045905,2026-08-31 14:55:00,MERCHANT_049,1052.95,CARD,Bank_D,SUCCESS,,,,2.36,Hyderabad,Tablet
TXN_045906,2026-08-31 13:49:00,MERCHANT_024,5692.35,UPI,Bank_A,SUCCESS,,,,3.94,Chennai,Desktop
TXN_045907,2026-08-31 19:43:00,MERCHANT_033,2722.9,UPI,Bank_E,SUCCESS,,,,3.56,Mumbai,Tablet
TXN_045908,2026-08-31 10:45:00,MERCHANT_019,10577.46,CARD,Bank_A,SUCCESS,,,,2.07,Delhi,Desktop
TXN_045909,2026-08-31 09:35:00,MERCHANT_038,6897.44,UPI,Bank_B,SUCCESS,,,,1.06,Chennai,Tablet
TXN_045910,2026-08-31 14:17:00,MERCHANT_001,870.66,UPI,Bank_E,SUCCESS,,,,0.96,Mumbai,Desktop
TXN_045911,2026-08-31 19:02:00,MERCHANT_033,339.5,UPI,Bank_E,SUCCESS,,,,2.02,Mumbai,Mobile
TXN_045912,2026-08-31 13:26:00,MERCHANT_008,1699.88,CARD,Bank_B,SUCCESS,,,,3.32,Delhi,Tablet
TXN_045913,2026-08-31 13:05:00,MERCHANT_011,3280.1,NETBANKING,Bank_D,SUCCESS,,,,1.65,Delhi,Mobile
TXN_045914,2026-08-31 13:04:00,MERCHANT_028,464.34,CARD,Bank_A,SUCCESS,,,,0.64,Chennai,Tablet
TXN_045915,2026-08-31 17:56:00,MERCHANT_010,954.13,NETBANKING,Bank_B,SUCCESS,,,,1.61,Pune,Desktop
TXN_045916,2026-08-31 18:03:00,MERCHANT_021,464.28,UPI,Bank_C,SUCCESS,,,,2.14,Pune,Tablet
TXN_045917,2026-08-31 15:19:00,MERCHANT_004,2192.87,CARD,Bank_D,SUCCESS,,,,2.15,Bangalore,Mobile
TXN_045918,2026-08-31 10:08:00,MERCHANT_042,1136.98,UPI,Bank_C,SUCCESS,,,,3.5,Hyderabad,Mobile
TXN_045919,2026-08-31 10:23:00,MERCHANT_021,181.57,UPI,Bank_B,SUCCESS,,,,3.25,Chennai,Mobile
TXN_045920,2026-08-31 18:05:00,MERCHANT_044,1508.7,NETBANKING,Bank_A,SUCCESS,,,,1.63,Bangalore,Desktop
TXN_045921,2026-08-31 12:17:00,MERCHANT_024,887.39,CARD,Bank_E,SUCCESS,,,,2.62,Bangalore,Tablet
TXN_045922,2026-08-31 16:00:00,MERCHANT_047,8227.19,CARD,Bank_A,SUCCESS,,,,0.89,Mumbai,Desktop
TXN_045923,2026-08-31 11:11:00,MERCHANT_037,1995.43,NETBANKING,Bank_A,SUCCESS,,,,2.08,Hyderabad,Desktop
TXN_045924,2026-08-31 12:48:00,MERCHANT_005,788.15,NETBANKING,Bank_E,SUCCESS,,,,1.15,Pune,Tablet
TXN_045925,2026-08-31 17:56:00,MERCHANT_033,177.87,UPI,Bank_D,SUCCESS,,,,2.98,Chennai,Tablet
TXN_045926,2026-08-31 15:34:00,MERCHANT_039,545.41,NETBANKING,Bank_B,SUCCESS,,,,0.57,Pune,Tablet
TXN_045927,2026-08-31 18:15:00,MERCHANT_009,917.71,CARD,Bank_A,SUCCESS,,,,0.9,Delhi,Tablet
TXN_045928,2026-08-31 12:13:00,MERCHANT_001,2983.47,UPI,Bank_D,SUCCESS,,,,3.19,Bangalore,Tablet
TXN_045929,2026-08-31 09:13:00,MERCHANT_028,688.4,UPI,Bank_D,SUCCESS,,,,3.96,Bangalore,Desktop
TXN_045930,2026-08-31 10:17:00,MERCHANT_013,632.13,UPI,Bank_E,SUCCESS,,,,1.21,Mumbai,Desktop
TXN_045931,2026-08-31 18:31:00,MERCHANT_045,2750.63,WALLET,Bank_C,SUCCESS,,,,1.52,Delhi,Mobile
TXN_045932,2026-08-31 10:55:00,MERCHANT_045,248.49,UPI,Bank_B,SUCCESS,,,,1.83,Bangalore,Tablet
TXN_045933,2026-08-31 12:18:00,MERCHANT_019,1969.7,UPI,Bank_D,SUCCESS,,,,3.34,Pune,Desktop
TXN_045934,2026-08-31 16:02:00,MERCHANT_041,4985.33,NETBANKING,Bank_D,SUCCESS,,,,3.21,Pune,Desktop
TXN_045935,2026-08-31 20:50:00,MERCHANT_028,648.6,NETBANKING,Bank_B,SUCCESS,,,,1.4,Delhi,Mobile
TXN_045936,2026-08-31 12:41:00,MERCHANT_033,1786.21,UPI,Bank_C,SUCCESS,,,,1.14,Chennai,Mobile
TXN_045937,2026-08-31 09:06:00,MERCHANT_049,1056.13,CARD,Bank_A,SUCCESS,,,,3.76,Hyderabad,Tablet
TXN_045938,2026-08-31 18:00:00,MERCHANT_036,1143.91,UPI,Bank_C,SUCCESS,,,,3.85,Bangalore,Tablet
TXN_045939,2026-08-31 17:54:00,MERCHANT_017,6583.46,UPI,Bank_A,SUCCESS,,,,1.15,Chennai,Desktop
TXN_045940,2026-08-31 17:24:00,MERCHANT_018,2608.45,UPI,Bank_C,SUCCESS,,,,3.94,Hyderabad,Tablet
TXN_045941,2026-08-31 10:44:00,MERCHANT_024,1231.24,CARD,Bank_C,SUCCESS,,,,2.25,Pune,Desktop
TXN_045942,2026-08-31 15:15:00,MERCHANT_027,6059.86,NETBANKING,Bank_B,SUCCESS,,,,2.66,Hyderabad,Desktop
TXN_045943,2026-08-31 19:01:00,MERCHANT_011,1608.29,CARD,Bank_C,SUCCESS,,,,0.74,Delhi,Desktop
TXN_045944,2026-08-31 11:26:00,MERCHANT_015,317.79,UPI,Bank_C,SUCCESS,,,,2.62,Bangalore,Mobile
TXN_045945,2026-08-31 18:21:00,MERCHANT_031,166.3,UPI,Bank_B,SUCCESS,,,,0.82,Delhi,Tablet
TXN_045946,2026-08-31 18:27:00,MERCHANT_001,2950.21,CARD,Bank_B,SUCCESS,,,,2.43,Chennai,Desktop
TXN_045947,2026-08-31 15:03:00,MERCHANT_025,176.36,UPI,Bank_B,SUCCESS,,,,2.0,Bangalore,Desktop
TXN_045948,2026-08-31 09:18:00,MERCHANT_045,596.55,CARD,Bank_B,SUCCESS,,,,0.71,Chennai,Tablet
TXN_045949,2026-08-31 19:10:00,MERCHANT_044,191.88,UPI,Bank_E,SUCCESS,,,,1.32,Pune,Desktop
TXN_045950,2026-08-31 16:13:00,MERCHANT_008,1684.95,UPI,Bank_A,SUCCESS,,,,2.71,Delhi,Desktop
TXN_045951,2026-08-31 12:31:00,MERCHANT_039,201.39,NETBANKING,Bank_C,SUCCESS,,,,3.78,Chennai,Tablet
TXN_045952,2026-08-31 10:08:00,MERCHANT_007,3024.44,UPI,Bank_A,SUCCESS,,,,1.89,Pune,Tablet
TXN_045953,2026-08-31 19:26:00,MERCHANT_030,1224.74,UPI,Bank_D,SUCCESS,,,,2.96,Mumbai,Tablet
TXN_045954,2026-08-31 09:42:00,MERCHANT_029,1004.03,CARD,Bank_E,SUCCESS,,,,3.12,Bangalore,Desktop
TXN_045955,2026-08-31 18:40:00,MERCHANT_042,1611.16,UPI,Bank_C,SUCCESS,,,,3.47,Delhi,Mobile
TXN_045956,2026-08-31 15:21:00,MERCHANT_021,1725.49,UPI,Bank_B,SUCCESS,,,,1.3,Bangalore,Mobile
TXN_045957,2026-08-31 11:12:00,MERCHANT_022,5184.8,NETBANKING,Bank_D,SUCCESS,,,,1.52,Delhi,Desktop
TXN_045958,2026-08-31 20:44:00,MERCHANT_004,3053.12,NETBANKING,Bank_E,SUCCESS,,,,3.98,Bangalore,Mobile
TXN_045959,2026-08-31 15:51:00,MERCHANT_010,168.65,UPI,Bank_B,SUCCESS,,,,3.32,Bangalore,Desktop
TXN_045960,2026-08-31 16:08:00,MERCHANT_042,1723.0,UPI,Bank_A,SUCCESS,,,,2.75,Bangalore,Desktop
TXN_045961,2026-08-31 12:12:00,MERCHANT_035,3782.15,UPI,Bank_B,SUCCESS,,,,2.14,Chennai,Tablet
TXN_045962,2026-08-31 12:34:00,MERCHANT_001,1800.15,WALLET,Bank_A,SUCCESS,,,,1.07,Delhi,Tablet
TXN_045963,2026-08-31 12:06:00,MERCHANT_045,495.87,CARD,Bank_B,SUCCESS,,,,3.37,Mumbai,Mobile
TXN_045964,2026-08-31 17:00:00,MERCHANT_041,341.78,WALLET,Bank_C,SUCCESS,,,,3.9,Bangalore,Tablet
TXN_045965,2026-08-31 16:43:00,MERCHANT_024,4433.03,CARD,Bank_A,SUCCESS,,,,2.13,Pune,Tablet
TXN_045966,2026-08-31 19:08:00,MERCHANT_042,689.56,NETBANKING,Bank_E,SUCCESS,,,,2.87,Bangalore,Mobile
TXN_045967,2026-08-31 14:55:00,MERCHANT_011,536.87,UPI,Bank_E,SUCCESS,,,,3.9,Bangalore,Mobile
TXN_045968,2026-08-31 11:43:00,MERCHANT_031,2001.86,UPI,Bank_C,SUCCESS,,,,1.78,Hyderabad,Desktop
TXN_045969,2026-08-31 12:29:00,MERCHANT_026,639.59,CARD,Bank_C,SUCCESS,,,,1.11,Delhi,Tablet
TXN_045970,2026-08-31 16:21:00,MERCHANT_047,639.49,UPI,Bank_A,SUCCESS,,,,1.72,Mumbai,Desktop
TXN_045971,2026-08-31 19:46:00,MERCHANT_013,2882.23,WALLET,Bank_A,SUCCESS,,,,3.77,Bangalore,Tablet
TXN_045972,2026-08-31 11:33:00,MERCHANT_048,1347.26,UPI,Bank_A,SUCCESS,,,,2.6,Mumbai,Tablet
